# file...... output/s_in.csv
# date...... Fri Apr 22 11:04:33 2022
# user...... nathangray
# host...... (null)
# target.... meter 418
# trigger... (none)
# interval.. 1
# limit..... 0
# timestamp,measured_power.real,measured_power.imag,measured_power_A.real,measured_power_A.imag,measured_power_B.real,measured_power_B.imag,measured_power_C.real,measured_power_C.imag
2001-08-01 12:04:08 PDT,+2778358.58376,+2176876.09282,+1147004.8691,+828715.394237,+737430.990144,+651095.131161,+893922.724509,+697065.567424
2001-08-01 12:04:09 PDT,+2778358.58377,+2176876.0929,+1147004.86916,+828715.394458,+737430.990128,+651095.13102,+893922.72448,+697065.567422
2001-08-01 12:04:10 PDT,+2778358.58377,+2176876.09287,+1147004.86914,+828715.394379,+737430.990134,+651095.13107,+893922.72449,+697065.567422
2001-08-01 12:04:11 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.394407,+737430.990132,+651095.131052,+893922.724486,+697065.567422
2001-08-01 12:04:12 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.394397,+737430.990132,+651095.131059,+893922.724488,+697065.567422
2001-08-01 12:04:13 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.394401,+737430.990132,+651095.131056,+893922.724487,+697065.567422
2001-08-01 12:04:14 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:15 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:16 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:17 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:18 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:19 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:20 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:21 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:22 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:23 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:24 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:25 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:26 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:27 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:28 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:29 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:30 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:31 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:32 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:33 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:34 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:35 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:36 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:37 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:38 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:39 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:40 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:41 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:42 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:43 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:44 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:45 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:46 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:47 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:48 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:49 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:50 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:51 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:52 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:53 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:54 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:55 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:56 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:57 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:58 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:04:59 PDT,+2778358.58377,+2176876.09288,+1147004.86915,+828715.3944,+737430.990132,+651095.131057,+893922.724487,+697065.567422
2001-08-01 12:05:00 PDT,+2928176.54701,+2176267.60978,+1197213.00854,+828424.460823,+786970.361636,+651004.947001,+943993.17683,+696838.201952
2001-08-01 12:05:01 PDT,+2928176.60318,+2176267.90943,+1197213.21405,+828425.299458,+786970.324008,+651004.450653,+943993.065129,+696838.159314
2001-08-01 12:05:02 PDT,+2928176.58343,+2176267.80446,+1197213.14018,+828425.000246,+786970.338181,+651004.630888,+943993.105072,+696838.173322
2001-08-01 12:05:03 PDT,+2928176.59046,+2176267.84168,+1197213.16672,+828425.107089,+786970.3329,+651004.565703,+943993.090837,+696838.168887
2001-08-01 12:05:04 PDT,+2928176.58795,+2176267.82841,+1197213.15719,+828425.068935,+786970.334855,+651004.589221,+943993.095901,+696838.170253
2001-08-01 12:05:05 PDT,+2928176.58885,+2176267.83315,+1197213.16061,+828425.082556,+786970.334135,+651004.58075,+943993.094101,+696838.169843
2001-08-01 12:05:06 PDT,+2928176.58852,+2176267.83145,+1197213.15938,+828425.077695,+786970.334399,+651004.583797,+943993.094741,+696838.169962
2001-08-01 12:05:07 PDT,+2928176.58864,+2176267.83206,+1197213.15982,+828425.079429,+786970.334302,+651004.582702,+943993.094514,+696838.169929
2001-08-01 12:05:08 PDT,+2928176.5886,+2176267.83184,+1197213.15967,+828425.078811,+786970.334338,+651004.583096,+943993.094594,+696838.169938
2001-08-01 12:05:09 PDT,+2928176.58861,+2176267.83192,+1197213.15972,+828425.079031,+786970.334325,+651004.582954,+943993.094566,+696838.169936
2001-08-01 12:05:10 PDT,+2928176.58861,+2176267.83189,+1197213.1597,+828425.078953,+786970.33433,+651004.583005,+943993.094576,+696838.169936
2001-08-01 12:05:11 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.07898,+786970.334328,+651004.582987,+943993.094572,+696838.169936
2001-08-01 12:05:12 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078971,+786970.334328,+651004.582993,+943993.094574,+696838.169936
2001-08-01 12:05:13 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078974,+786970.334328,+651004.582991,+943993.094573,+696838.169936
2001-08-01 12:05:14 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:15 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:16 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:17 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:18 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:19 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:20 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:21 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:22 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:23 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:24 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:25 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:26 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:27 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:28 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:29 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:30 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:31 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:32 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:33 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:34 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:35 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:36 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:37 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:38 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:39 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:40 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:41 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:42 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:43 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:44 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:45 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:46 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:47 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:48 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:49 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:50 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:51 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:52 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:53 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:54 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:55 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:56 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:57 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:58 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:05:59 PDT,+2928176.58861,+2176267.8319,+1197213.15971,+828425.078973,+786970.334328,+651004.582992,+943993.094573,+696838.169936
2001-08-01 12:06:00 PDT,+3078252.18849,+2176177.15776,+1247523.27656,+828311.364085,+836581.149431,+651076.433655,+994147.762499,+696789.360016
2001-08-01 12:06:01 PDT,+3078252.24064,+2176177.4543,+1247523.46526,+828312.195057,+836581.121357,+651075.94187,+994147.654016,+696789.317371
2001-08-01 12:06:02 PDT,+3078252.22223,+2176177.35014,+1247523.39731,+828311.898157,+836581.132063,+651076.120644,+994147.692863,+696789.331341
2001-08-01 12:06:03 PDT,+3078252.2288,+2176177.38715,+1247523.42177,+828312.004316,+836581.128033,+651076.055908,+994147.678995,+696789.326923
2001-08-01 12:06:04 PDT,+3078252.22645,+2176177.37393,+1247523.41297,+828311.966357,+836581.129538,+651076.079294,+994147.683938,+696789.328283
2001-08-01 12:06:05 PDT,+3078252.22729,+2176177.37866,+1247523.41613,+828311.979926,+836581.128979,+651076.07086,+994147.682178,+696789.327875
2001-08-01 12:06:06 PDT,+3078252.22699,+2176177.37697,+1247523.415,+828311.975077,+836581.129186,+651076.073898,+994147.682804,+696789.327994
2001-08-01 12:06:07 PDT,+3078252.22709,+2176177.37758,+1247523.4154,+828311.976809,+836581.12911,+651076.072805,+994147.682582,+696789.327961
2001-08-01 12:06:08 PDT,+3078252.22706,+2176177.37736,+1247523.41526,+828311.976191,+836581.129138,+651076.073198,+994147.682661,+696789.32797
2001-08-01 12:06:09 PDT,+3078252.22707,+2176177.37744,+1247523.41531,+828311.976412,+836581.129127,+651076.073056,+994147.682633,+696789.327968
2001-08-01 12:06:10 PDT,+3078252.22706,+2176177.37741,+1247523.41529,+828311.976333,+836581.129131,+651076.073107,+994147.682643,+696789.327968
2001-08-01 12:06:11 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976361,+836581.12913,+651076.073089,+994147.682639,+696789.327968
2001-08-01 12:06:12 PDT,+3078252.22707,+2176177.37741,+1247523.4153,+828311.976351,+836581.12913,+651076.073095,+994147.68264,+696789.327968
2001-08-01 12:06:13 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976355,+836581.12913,+651076.073093,+994147.68264,+696789.327968
2001-08-01 12:06:14 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976353,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:15 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:16 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:17 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:18 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:19 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:20 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:21 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:22 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:23 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:24 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:25 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:26 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:27 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:28 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:29 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:30 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:31 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:32 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:33 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:34 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:35 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:36 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:37 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:38 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:39 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:40 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:41 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:42 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:43 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:44 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:45 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:46 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:47 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:48 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:49 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:50 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:51 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:52 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:53 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:54 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:55 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:56 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:57 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:58 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:06:59 PDT,+3078252.22707,+2176177.37742,+1247523.4153,+828311.976354,+836581.12913,+651076.073094,+994147.68264,+696789.327968
2001-08-01 12:07:00 PDT,+3228586.82695,+2176607.27225,+1297936.16182,+828376.719378,+886263.560668,+651310.65584,+1044387.10446,+696919.897036
2001-08-01 12:07:01 PDT,+3228586.87517,+2176607.56589,+1297936.3342,+828377.5435,+886263.54176,+651310.16816,+1044386.99922,+696919.854232
2001-08-01 12:07:02 PDT,+3228586.85809,+2176607.46246,+1297936.27199,+828377.248565,+886263.549133,+651310.345675,+1044387.03697,+696919.868216
2001-08-01 12:07:03 PDT,+3228586.8642,+2176607.49929,+1297936.29442,+828377.354185,+886263.546309,+651310.281302,+1044387.02347,+696919.863799
2001-08-01 12:07:04 PDT,+3228586.86201,+2176607.48611,+1297936.28634,+828377.316361,+886263.547379,+651310.304592,+1044387.02829,+696919.865158
2001-08-01 12:07:05 PDT,+3228586.86279,+2176607.49083,+1297936.28925,+828377.329903,+886263.546977,+651310.296179,+1044387.02657,+696919.86475
2001-08-01 12:07:06 PDT,+3228586.86251,+2176607.48914,+1297936.2882,+828377.325057,+886263.547127,+651310.299214,+1044387.02718,+696919.864869
2001-08-01 12:07:07 PDT,+3228586.86261,+2176607.48975,+1297936.28858,+828377.32679,+886263.547071,+651310.298121,+1044387.02696,+696919.864836
2001-08-01 12:07:08 PDT,+3228586.86258,+2176607.48953,+1297936.28844,+828377.32617,+886263.547092,+651310.298514,+1044387.02704,+696919.864845
